TMA_PA_Manggarai (cm),C.H. Bogor (mm),C.H. Depok (mm),C.H. Manggarai (mm)
615,0,0,0
615,0,0,0
615,0,0,0
615,0.1,0.1,0
615,0,0.1,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
610,0,0,0
610,0.3,0.5,0
610,0.1,0.3,0
610,0.2,0.5,0
610,0.3,0.2,0
610,0.2,0.5,0
605,0.3,0.6,0
610,0.8,0.1,0.2
610,0.3,0.1,0.5
605,0.3,0,0
610,0.3,0.1,0
615,0,0.1,0
615,0.1,0.1,0.1
615,0.2,0.1,0
615,0.1,0,0.1
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
605,0,0,0
600,0,0,0
600,0,0,0
600,0,0,0
600,0,0,0
600,0.1,0,0.1
600,0,0,0
600,0,0,0
600,0,0,0.1
600,0.1,0,0.2
600,0.1,0.1,0.7
600,0,0,0.1
600,0,0,0
605,0,0,0
605,0,0,0
655,0.1,0,0
635,0.2,0,0
625,0.2,0.1,0
615,0.2,0,0
620,0,0,0.1
620,0,0,0.1
620,0,0,0
620,0,0,0
610,0,0,0
610,0,0,0
605,0,0,0
605,0,0,0
605,0,0,0
605,0,0,0
605,0.2,0.1,0.2
605,0.1,0.1,0.2
605,0.1,0.1,0.3
605,0.1,0,0.2
605,2.5,0.8,0.4
605,2.3,0.3,2.1
605,0.4,0,0.5
605,0,0,0.1
610,0,0,0.2
645,0.1,0.1,0.2
665,0,0.6,0
695,0,0.2,0
715,0,0,0
720,0,0,0
715,0,0,0
715,0,0,0
725,0,0,0
740,0,0,0
755,0,0,0
755,0,0,0
745,0,0,0
730,0,0,0
720,0,0,0
705,0,0,0
690,0,0,0
680,0,0,0
670,0.1,0.1,0
660,0.1,0.1,0.1
650,0.1,0.1,0
645,0,0.5,0.1
640,0,0.4,0
635,0,0,0.1
635,0.2,0.8,0.3
630,0,2.5,0
630,0,0.8,0
625,0,0,0.2
620,0,0,0.4
625,0,0,0
620,0,0,0
625,0,0,0.1
620,0,0,0
615,0,0,0
615,0,0,0
610,0,0,0
610,0,0,0
605,0,0,0
605,0,0,0
605,0,0,0
605,0.1,0.1,0.1
605,0.1,0.1,0.1
605,0.1,0.2,0.1
605,0,0.1,0.1
605,0.1,0.9,0.2
605,0.1,0.1,0.6
605,0.6,0.1,0.7
605,0.2,0.3,0.1
605,0,0.2,0.1
605,0,0,0
610,0,0,0
610,0.1,0,0.1
610,0.1,0,0.2
610,0,0,0.3
610,0,0,0.4
610,0,0,0.1
610,0,0,0
640,0,0,0.1
665,0,0,0
670,0,0,0
665,0,0,0
660,0,0,0
650,0,0,0
640,0.1,0,0
635,0.1,0.1,0.2
630,0.2,0.1,0.1
625,0.1,0.1,0.1
620,0,0,0
620,0,0.1,1.4
620,0,1.4,0.1
620,1.3,1.9,0
620,0.1,0.2,0.4
620,0,0.1,0
615,0,0.1,0
615,0,0.2,0
615,0,0.2,0
615,0,0.2,0
615,0,0.2,0.1
615,0,0.2,0.1
615,0,0,0.3
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
620,0,0,0
620,0,0,0
625,0,0,0
625,0,0,0
620,0.1,0.1,0.1
620,0,0.1,0
615,0,0.1,0
615,0,0.1,0
610,0.1,0.1,0.1
605,0.1,0.1,0
605,0.2,0.3,0
605,0.1,1.2,0.1
605,0.1,0.2,0
605,0,0,0
605,0,0,0
605,0,0,0
605,0,0,0
605,0,0,0
605,0,0,0
605,0,0,0
605,0,0,0
605,0,0,0
605,0,0,0
605,0,0,0
605,0,0,0
625,0,0,0
625,0,0,0
635,0,0,0
625,0.1,0,0
620,0.1,0,0
620,0.1,0,0.1
615,0,0,0
615,0,0.1,0
630,1.3,0.4,0.9
625,1.9,0.6,2.5
620,0.8,0.4,0.6
615,0.4,0.2,0.1
615,0.4,0,0.1
615,0.5,0.1,0.1
650,0.4,0.3,0
675,0.2,0.7,0.2
690,0.1,1.2,0.3
690,0,1.9,0.3
695,0,1.7,0.3
690,0.2,0.5,0.1
675,0.3,0.5,0.1
670,0.4,0.5,0.4
650,0.3,0.6,0.3
645,0.3,0.5,0.3
640,0.2,0.2,0.2
630,0.1,0.1,0.1
630,0,0.1,0
630,0.1,0.1,0
640,0.2,0.2,0
640,1.9,0.2,1.2
640,3.7,0.5,0.7
660,3.3,6.2,1.3
685,1.6,4.6,1.1
660,1.7,1.6,2.7
650,2.1,0.9,2.4
640,1.5,0.8,0.9
640,0.5,1.7,0.3
640,0.1,1.4,0.1
640,0,1.7,0
630,0,1.8,0
630,0,0.9,0
630,0,0.5,0
620,0,0.4,0
620,0,0.5,0.1
620,0.1,1,0.2
630,0,0.8,0.2
640,0,0.2,0
640,0,0.1,0
640,0,0,0
640,0,0,0
635,0,0,0
630,0,0,0
620,0.1,0.1,0.1
620,2.7,1,0.1
620,1.1,0.4,1
625,0.4,0.4,0.1
625,2.7,2.2,2.3
630,4.6,1.2,2.9
630,1.7,2.6,1.1
630,0.5,1.1,0.3
640,0.4,0.1,0.4
660,0.2,0.1,0.1
670,0.2,0,0
685,0,0,0
690,0,0,0
685,0,0,0
680,0.1,0,0
680,0.1,0.1,0.1
670,0.1,0.2,0.1
675,0.1,0,0.2
675,0,0,0.3
670,0,0,0
660,0,0,0
650,0,0,0
650,0,0,0
650,0,0.1,0.1
660,0.2,0.2,0.2
650,0.4,0.4,0.3
645,3.9,2.5,2.1
640,1.5,1.3,0.9
635,1.2,1,1.1
630,0.7,0.4,0.7
625,0.4,0.3,0.3
625,0.1,0.2,0.1
640,0.8,0.8,0.1
660,0.3,0.3,0.3
680,0.6,0.4,0.5
700,0.2,0.3,0
715,0.1,0.2,0.2
720,0.1,0.6,0.4
715,0,0.2,0.2
715,0,0.1,0.1
720,0,0.1,0
735,0,0,0
740,0,0,0
745,0,0,0
740,0,0,0
730,0,0,0
720,0,0,0.1
710,0.1,0,0.2
700,0.2,0.1,0.1
690,0.4,0.2,0.1
680,1.8,0.5,0.1
675,1.1,0.1,0.2
665,0.1,2.4,0
660,1.7,5.8,0.3
660,5.3,5.1,1.1
650,3.1,3.5,1
650,1.1,2.3,0.7
650,1.3,1.2,1.3
645,1.3,1.2,1.5
645,1.2,1,0.8
645,1,1.1,0.4
675,0.5,0.9,0.4
700,0.5,0.5,0.5
705,0.4,0.8,0.5
705,0.8,0.7,0.4
705,0.4,0.5,0.4
690,0.4,0.5,0.2
690,0.4,0.1,0.1
690,0.4,0.2,0.1
690,0.3,0.2,0.1
695,0.2,0.3,0
690,0.1,0.4,0
685,0.1,0.2,0
680,0.1,0.2,0
680,0.1,0.8,0
685,3.8,2.2,2.4
685,1.7,1.5,3.9
685,0.1,0.2,0.5
680,0,0.2,0.1
680,0.1,0,0.2
680,0.1,0,0.1
675,0.1,0,0
665,0,0,0
665,0,0,0
660,0,0,0
655,0,0,0
655,0,0,0
655,0,0,0
665,0,0,0
665,0,0,0
660,0,0,0
660,0,0,0
650,0,0,0
650,0,0,0
645,0,0,0
645,0,0,0
645,0,0,0
640,0.4,0,0
640,6.9,0.4,4.9
640,3.2,1.7,2.1
720,4,4.2,2.8
715,2.5,2.6,0.7
700,0.3,2.5,0.2
685,0.1,1,0
680,0,0.3,0
685,0,0.1,0
690,0,0,0
680,0,0,0
675,0,0,0
670,0,0,0
665,0.1,0,0
665,0,0,0
650,0,0,0
650,0,0,0
650,0,0,0
675,0,0,0
690,0,0,0
690,0,0,0
690,0.1,0,0
690,0.1,0,0.1
685,0.1,0.2,0
680,0.1,0,0
670,1,0,0.5
660,3.3,0.7,0.1
660,2.9,2.3,3.4
660,0.2,1,0.3
660,0,0.2,0
655,0.1,0,0
655,0.2,0,0.2
645,0,0,0
645,0,0.3,0
645,0,0,0
645,0,0,0
640,0.1,0,0.1
640,0.2,0,0.1
635,0,0,0
635,0,0,0
635,0,0,0
635,0,0,0
635,0,0,0
625,0,0,0
625,0,0,0
630,0,0,0
630,0,0,0
630,0.1,0,0.1
630,3.7,0.5,3.8
630,5,2.8,3
630,1.9,0.1,3
630,1.5,0.8,1.7
630,1.9,2.2,0.3
630,0.3,1,0.1
625,0.1,0.1,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0.1,0,0
625,0,0.2,0
625,0,0.1,0
625,0,0.2,0
625,0,0.1,0
625,0,0,0
630,0,0,0
630,0,0,0
625,0,0.1,0
625,0,0,0
625,0.1,0.1,0
625,0.1,0.1,0
625,0.2,0.6,0.1
625,0.2,0.6,1.3
625,2,1.8,0.1
650,0.6,2.4,0.5
640,0,0,0.2
640,0,0.1,0
645,0,0.1,0
640,0,0.1,0
645,0,0.2,0
670,0,0.4,0
690,0,0.3,0
705,0,0.2,0
715,0,0.1,0
715,0,0.1,0
715,0,0,0
695,0,0,0
685,0,0,0
675,0,0,0
665,0,0,0
650,0,0,0
650,0,0,0
645,0,0,0
640,0.1,0.1,0
640,0,0.1,0
640,2.5,0.1,0
635,5.4,5,2.5
630,0.4,4.8,0.1
630,0,5,0
630,0,1.1,0
630,0,0.1,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
640,0,0,0
645,0,0,0
645,0,0,0
650,0,0,0
650,0,0,0
650,0.1,0,0
645,0.1,0,0
645,0.1,0.1,0
640,0.4,0.1,0.3
640,2.3,0.1,0.3
640,3.2,0.2,1.4
635,1.7,1.5,0.2
630,0.5,5.6,0.2
630,0.1,6,0.1
630,0.3,0.8,0.3
630,0.1,0,0.1
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
610,0,0,0
615,0,0,0
615,0,0.1,0
610,0,0.1,0
610,0,0,0
610,0,0,0
610,0,0.1,0
610,0.8,1.6,0.1
610,1,0.2,0
610,1.9,0.3,0.1
610,0.1,0,0
610,0,0,0
610,0,0.8,0
610,0,0.5,0
610,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0.1,0
620,0,0,0
620,0,0,0
620,0,0,0
615,0,0,0
615,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0.1,0
620,0,0,0.1
620,2,0,0.6
620,2.8,2.8,0.6
640,3.6,2.8,1.7
645,6.3,2.3,3.8
650,0.6,1.9,1.5
675,0.5,1.4,0.5
680,0.4,0.8,0.2
680,0.3,0.5,0.2
670,0.3,0.3,0.2
655,0.4,0.2,0.3
645,0.2,0.1,0.1
640,0.1,0.1,0.2
630,0.2,0,0.4
625,0.2,0,0.2
625,0.2,0,0.1
625,0.1,0,0.1
630,0.2,0,0.3
650,0.1,0,0.1
660,0.2,0,0.3
670,0.7,0,0
670,0,0.1,0
660,0.1,0,0
660,0,0,0
650,0,0,0
645,0,0.1,0
640,0.6,0.5,0
680,0,3.5,0
710,0.1,2.1,0
680,0.5,0.2,0
650,0,0,0
640,0,0,0
640,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
625,0,0,0.1
625,0,0,0.1
625,0,0,0.4
625,0,0,0
625,0,0,0
625,0,0,0.1
625,0,0,0
620,0,0,0.2
635,0,0,0.1
645,0,0.1,0.1
645,0,0.2,0.1
645,0.1,0.2,0.1
645,0.2,0.2,0.1
640,5.4,1.2,0.9
655,2.3,3.1,0.4
665,2.2,0.9,3.3
650,0,0.3,0.5
645,0,0.2,0
645,0,0.1,0
645,0,0,0
640,0,0,0
635,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0.2
635,0,0,0.1
640,0,0,0
645,0,0,0
645,0,0,0
640,0,0,0
635,0,0,0
635,0,0,0
625,0,0,0
620,0,0,0.1
620,0,0,0
620,0,0,0
615,0,0,0
610,2.1,0.7,0.1
610,1,3.2,1
610,0.2,2.1,0.2
610,0.1,0.3,0
610,0.1,0,0
610,0.1,0,0
610,0,0,0
620,0,0,0
635,0,0,0
650,0,0.2,0.1
655,0,0,0.4
650,0.7,0.7,0
640,0.2,0,0.1
640,0,0,0.1
640,0,0,0
625,0,0.1,0.8
625,0,0,0.4
620,0,0.1,0
620,0,0,0
620,0.1,0.1,0.1
620,0.1,0.1,0
635,0.1,0.1,0.1
680,0.1,0.1,0.1
680,1.5,0.2,0.1
675,0.1,0.1,0
670,0.1,0.6,0
655,0.8,0.3,0.5
640,4.9,0.5,0.7
635,3,3.6,1.7
625,0.4,1.5,0.3
625,0,0.7,0.1
625,0,0.1,0
625,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0.1
620,0,0,0
620,0,0,0
620,0,0,0.1
620,0,0,0
610,0,0,0.1
690,0,0,0.2
680,0,0,0
680,0.1,0,0
675,0.1,0.1,0.1
670,0.2,0.1,0.1
670,0.2,0.1,0.2
670,0,0.1,0.1
665,0.4,2.1,0.4
665,0.2,0.3,0.2
665,0.2,0.2,0.1
675,2.6,0.1,4.9
675,0.4,0.8,1.2
670,0.2,0.7,0.1
670,0.1,0,0
670,0.1,0,0
680,0,0,0
690,0,0,0
695,0,0,0
700,0,0,0
700,0,0.2,0
700,0.2,0,0.1
700,0.4,0.1,0.1
700,0.8,0,0.8
705,1.1,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0.1,0,0.1
610,0.4,0.1,0.5
610,0.1,0.1,0.1
610,0,0,0
610,0.9,0.4,0.5
610,0.5,0.6,0.1
645,0.3,0.1,0.2
670,0.8,0.4,0.5
680,0.8,1.1,0.4
685,0.5,0.4,0.5
685,0.4,0.1,0.1
670,0.1,0.1,0
655,0.2,0.2,0
645,0.2,0.3,0
640,0.1,1,0
640,0,0.8,0
620,0.7,0.3,0.5
620,0.8,0.5,0.7
610,0.6,0.4,0.6
610,0.5,0.2,0.5
610,0.7,0.2,0.6
610,0.2,0.2,0.2
615,0.2,0.2,0.1
615,0.3,0.3,0
615,0.1,0.3,0
615,0,0.1,0
615,0,0,0
615,0,0,0
615,0,0.1,0
615,0,0.1,0
615,0,0,0
620,0,0.1,0
615,0,0,0
620,0,0.3,0
620,0.1,0,0
620,0.1,0,0
620,0.3,0,0.5
620,0.1,0,0.2
620,0,0,0.1
625,0,0,0.1
625,0,0,0.2
625,0,0,0.1
625,0,0,0.1
625,0,0,0.1
620,0,0,0
610,0,0,0
610,0,0,0.1
610,0.1,0.1,0.2
610,0.2,0.1,0.3
610,0.2,0.2,0.1
610,0.1,0.1,0.1
610,0,0.1,0.1
610,1.4,1.4,0.9
610,0.4,1,0.2
620,0.5,0.4,0.1
620,0.1,0.3,0
625,0,0.3,0
625,0.1,0.2,0
625,0.2,0.1,0
625,0.1,0,0
620,0.2,0.1,0
615,0.5,0.7,0.4
615,1.2,0.5,0.4
620,0.2,0.4,0.1
620,1.7,0,1
620,0.6,0,0.2
620,0.4,0.3,0.4
620,0.9,0.9,0.4
610,0.8,0.5,0.7
610,0.8,0.7,1.3
605,1.2,1,1.6
605,0.5,0.7,0.6
605,0.3,0.2,0.6
605,0.2,0.1,0.2
605,0.3,0.2,0.2
605,0.5,0.1,0.3
605,0.3,0.8,0.2
605,0.2,0.7,0.2
610,0.2,0.2,0.1
610,0.1,0.1,0
620,0,0,0
630,0,0,0.1
640,0,0,0.2
645,0,0,0.1
650,0,0,0.1
650,0.2,0.1,0
660,0.2,0,0
650,0.1,0,0.1
650,0,0,0
650,0,0,0
650,0,0,0.3
650,0,0,0.1
640,0,0,0.3
640,0,0,0.3
640,0,0,0.4
640,0,0,0.6
640,0.1,0.1,0.6
645,0.9,0.7,1.2
645,0.3,0.3,1.3
640,0.2,1.2,0.3
640,0.3,0.2,0.1
640,0.2,0.1,0.2
640,2.4,1.5,1.4
640,0.1,1.8,1.1
650,0,0.1,0.1
650,0,0.1,0
640,0.1,0,0
640,0.1,0,0.2
640,0.1,0.2,0.1
645,0.1,0.4,0
640,0.1,0.1,0
640,0.1,0.3,0
640,0.2,0.2,0.1
640,0.2,0.4,0.2
640,0.2,0.2,0.4
640,0.2,0.2,0.6
640,0.1,0.1,0.5
635,0.1,0.1,0.2
635,0.1,0.1,0.1
640,0,0.1,0.1
635,0.1,0.1,0.1
635,0.1,0.1,0.2
635,0.2,0.1,0.3
635,0.1,0.1,0.2
635,0.1,0.5,0
635,0,0.1,0
635,0,0,0
635,0.1,0,0
645,0.2,0,0
655,0,0,0
665,0,0,0
665,0,0,0
665,0,0,0
665,0,0,0
665,0,0,0
660,0,0,0
660,0,0,0
660,0,0,0
650,0,0,0
650,0,0,0
650,0,0,0
645,0,0,0.1
645,0,0.1,0.1
645,0.2,0,0.1
640,0.8,0.1,0.1
640,0.5,0.2,0.2
640,0.7,0.1,0.9
640,0.5,0.1,1.8
640,3.4,2.4,3
640,2.8,2.4,2.4
640,1.9,2,1.3
640,2.1,2,1.5
640,1.5,1.8,0.9
640,3.2,1.6,2.3
640,2.9,2.6,2
640,3.2,2.6,1.2
640,2.6,2.5,1.7
650,1.4,2,2.6
650,1.8,1.6,1.6
660,2.6,2,2.3
665,1.4,1.2,1
665,1.5,1.1,1
685,1.1,0.9,0.8
695,1.3,1.3,0.8
705,1.5,1.7,0.9
710,1.6,2.4,1
710,1.9,2.2,1.3
710,1.8,1.9,1.1
705,2.2,1.5,1.6
705,1.9,1.1,1.6
700,1.4,0.7,1.2
695,1.1,0.5,0.9
690,0.6,0.5,0.5
685,1,0.7,0.4
680,0.7,0.7,0.4
680,0.7,0.4,0.8
670,0.4,0.2,0.9
670,1.1,0.1,1.6
665,1.4,0.6,1.7
660,0.9,0.6,0.8
655,0.7,0.4,1
660,0.4,0.4,0.4
650,0.1,0.2,0.2
650,0.1,0.2,0.4
640,0.9,1.1,0.8
645,0.8,1.2,0.8
645,0.4,0.7,0.5
650,0.3,0.3,0.2
645,0.2,0.1,0.1
645,0.1,0,0.3
650,0.1,0.1,0.5
650,0.1,0.1,0.1
655,0.1,0.1,0
655,0.1,0.2,0.1
665,0.2,0.2,0.3
660,0.8,0.3,0.2
665,0.2,0.2,0.2
695,0.2,0.1,0.2
730,0.3,0.1,0.3
745,0.1,0.4,0.1
750,0.3,0,0.8
755,0.4,0.2,0.5
755,0.3,0.4,0.1
745,0.1,0,0.1
740,0.1,0,0.2
725,0.2,0,0.2
715,0.2,0.1,0.5
715,0.5,0.3,1.4
705,1,0.5,1.3
690,0.9,0.6,1.7
695,0.9,0.7,1.1
695,0.7,0.4,0.7
690,0.2,0.2,0.4
690,0.1,0,0.1
680,0.2,0,0.1
680,0.2,0.3,0.2
675,0.2,0.1,0.2
670,0.7,0.3,0.3
670,0.9,0.8,0.5
670,2.8,0.9,1
665,2,0.8,0.5
665,3.1,1.4,3.4
665,1,2,1.9
675,0.6,1.4,1.6
675,0.3,0.7,0.4
670,0.2,0.3,0.2
670,0.1,0.1,0.1
670,0.2,0.2,0.2
680,0.2,0.2,0.2
690,0.4,0.2,0.5
695,0.4,0.5,1
700,0.5,0.4,0.6
700,0.2,0.2,1.7
700,0.3,0.3,2.3
700,0.6,0.2,2.5
700,0.2,0.1,1.2
705,0.2,0.2,0.7
700,0.4,0.9,0.7
700,0.8,0.2,1.4
710,0.1,0.2,0.3
700,0.1,0.1,0.5
690,0.1,0.1,0.6
685,0.1,0,0.5
685,0,0,0.2
690,0.1,0,0.1
690,0.1,0.1,0.1
690,0.4,0.1,0.3
690,0.4,0.3,0.5
695,0,0,0.1
700,0,0,0
710,0,0,0
715,0,0,0
715,0,0,0
710,0,0,0
700,0,0,0
700,0,0,0
700,0.1,0,0
685,0,0,0.1
685,0.1,0,0.1
680,0.1,0,0.1
675,0,0,0
675,0,0,0.1
670,0,0.1,0
670,0.2,0.1,0.3
665,0.2,0.2,0.5
660,0,0.1,0.3
665,0.1,0,0.4
665,2.1,0.1,1.5
665,0.3,0.2,0.5
660,0.1,0.3,0.2
670,0.2,0.1,0.1
675,0.4,0.1,0.5
685,0,0,0.1
690,0,0,0
695,0,0,0
695,0,0,0
690,0,0,0
685,0,0,0
680,0,0,0
675,0,0,0
665,0,0,0.1
665,0,0,0
665,0,0,0
665,0.1,0,0.1
665,0,0,0
665,0.4,0,0
665,0.1,0,0.1
665,0.5,0.1,0.5
665,0.1,0.1,0.1
665,0.1,0,0.2
665,0.2,0.1,0.3
665,3.4,0.1,0.5
665,0.7,0.1,1.8
670,1.4,0.1,2.3
670,1.3,0.1,2.3
675,2.2,0.3,3.3
675,1.1,0.1,1.5
675,1.3,0.1,3
675,1,0.1,1.1
670,0.6,0,1.4
670,0.4,0,0.8
660,0.3,0,0.6
655,0.3,0,0.6
655,0.1,0,0.4
650,0.1,0,0.5
650,0.2,0,0.5
650,0.2,0,0.6
650,0.4,0,0.7
645,0.3,0,0.7
645,0.8,0.1,1
645,0.5,0.1,0.9
650,0.2,0.7,0.5
650,0.1,0.2,0.2
645,0.1,0.2,0.1
645,0.1,0.1,0.1
650,0.2,0.2,0.2
670,1.3,1.3,0.9
685,3,0.7,0.2
720,0.6,2.1,0.6
785,0.2,0.8,0.1
775,0.1,0.3,0.1
720,0,0.1,0
695,0,0,0
680,0,0,0
665,0,0,0
685,0.1,0,0.1
685,0.1,0,0.1
675,0.2,0,0.1
685,0.9,0.4,0.4
695,0.5,0.4,0.3
685,0.6,1.3,0.2
670,0.8,0.6,0.1
660,0.1,1.3,0.1
660,0.5,0.3,0
660,0.1,0.3,0.1
660,0.4,0.8,0
650,0,0.2,0
650,0.1,0,0
650,0.1,0.1,0.1
650,0.1,0.1,0.1
650,0.2,0,0
650,0.2,0.5,0
650,0.1,0.3,0.1
645,0,0.1,0.1
645,0,0,0
645,0,0,0
645,0,0,0
645,0,0,0
645,0,0,0
645,0,0,0
640,0,0,0
645,0,0,0
640,0,0,0
640,0,0,0
640,0,0.2,0
640,0.4,0,0.4
640,0,0.3,0
635,0,0,0
635,0,0,0
635,0,0,0
635,0,0,0
635,0.1,0,0
635,0.2,0.1,0.1
635,0.1,0,0.1
635,0.3,0.1,0
635,0.1,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
620,0,0,0
625,0,0,0
625,0,0,0
625,0,0.1,0
625,0,0.1,0
625,0.1,0,0
625,1.1,0.1,0.5
625,0.3,0.1,0.8
625,0.3,1.1,0.1
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0.1,0,0
625,0,0.1,0.1
625,0.1,0,0.1
625,3.1,1.1,1.2
625,5.5,1.2,3.2
625,1.2,5.1,3.2
620,0,0.5,0.1
625,0,0,0
625,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
650,0,0,0
650,0,0,0
650,0,0,0
695,0,0,0
695,0,0,0
685,0,0,0
670,0,0,0
660,0,0,0
650,0,0,0
650,0,0.1,0
640,0.2,0.1,0.1
640,0.2,0.2,0.2
640,0.1,0,0.1
630,0.2,0,0
630,0.1,0.2,0
620,0.1,0.1,0
620,0,0,0
620,0,0,0
620,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
620,0,0.1,0
620,0,0.1,0
620,0,0.1,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
615,0,0,0
610,0,0,0
620,0,0,0
620,0,0,0
615,0.1,0.1,0
615,0.1,0.1,0.1
620,0.1,0.2,0.1
615,0,0.1,0
615,0,0.1,0
615,0,0.4,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0.1,0
615,0,0,0
615,0,0,0
615,0,0,0
625,0,0,0
650,0,0,0
650,0,0,0
650,0,0,0
650,0,0,0
650,0,0,0
640,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
615,0,0,0
615,0,0,0
615,0.1,0.1,0
615,0,0,0
615,0,0,0
615,0,0,0.1
615,0,0.8,0
615,0.6,0.1,0
615,0,0,0.1
615,0,0,0
615,0,0,0.1
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0.1,0
610,0,0,0
610,0,0.1,0
610,0.1,0.2,0.1
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0.1,0,0.2
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0.1,0.1,0
610,0.1,0.2,0.1
610,0,0,0.1
610,0.2,0.3,0.3
610,0.9,0.3,0.8
610,2,1.5,1.6
610,0.7,0.8,1
610,0.2,0.6,0.2
610,0.1,0.1,0.3
620,0.1,0.1,0.2
645,0.1,0.1,0.1
665,0,0.1,0
685,0,0.1,0
685,0,0,0
680,0,0,0
675,0,0,0
675,0,0,0
660,0,0,0
650,0,0,0
645,0,0,0
645,0,0,0
645,0,0,0
635,0,0,0
635,0,0,0
630,0,0,0
625,0.1,0,0
625,0.1,0.1,0.1
620,0.1,0.1,0.1
620,0.1,0.1,0
620,0,0.3,0
620,0,0.1,0
620,0.1,0,0.4
620,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
645,0,0,0
640,0,0,0
630,0,0,0
630,0,0,0
625,0.1,0.1,0.1
620,0.1,0.1,0.1
620,0.2,0.1,0.1
620,0.2,0.2,0.1
620,0.2,0.2,0.1
620,0,0.2,0.1
610,0,0,0
610,0.2,0.1,0.2
610,0.1,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0.1,0.1,0
610,0.1,0.1,0
610,0.1,0.1,0
610,2.9,0.1,5.3
610,2.3,0,1.1
610,1.8,0.5,2.2
610,0,0.1,0.1
610,0,0,0
610,0,0,0.1
610,0,0,0.1
610,0.1,0.1,0
610,0,0.7,0
610,0,0.2,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0.1,0,0.1
610,1.4,0.1,1.2
620,6,1.1,1.8
620,1.4,8.8,0.5
615,0.6,5.5,0.4
615,0.3,0.8,0.3
615,0.3,0.5,0.4
610,3.5,0.9,3.1
610,0.7,1,0.7
610,0.5,0.5,0.4
610,0.2,0.4,0.3
610,0.3,0.2,0.1
610,0.7,0.1,0.5
610,0.2,0.1,0.1
600,0.1,0.1,0.1
600,0.1,0.1,0.2
600,0,0,0.1
600,0,0,0.2
600,0,0,0.3
600,0,0,0.1
600,0,0,0.2
600,0,0,0.6
625,0,0,0.1
625,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0.1
620,0.4,0.1,0.2
615,1.4,0.2,1
610,0.2,0.7,0.1
610,0.6,0.2,0.7
620,1.3,0,2.7
620,0.1,0,0.4
630,0,0,0
630,0,0,0
630,0,0,0
640,0,0,0
640,0,0,0
